label,url_length,hostname_length,path_length,query_length,fragment_length,num_dots,num_hyphens,num_digits,num_special_chars,num_slashes,num_question_marks,num_equals,num_ampersands,num_percent_encoded,num_at_symbols,num_subdomains,hostname_entropy,path_entropy,has_ip,is_https,is_shortener,has_punycode,has_port,has_userinfo,suspicious_tld,suspicious_word_count,brand_word_count,long_url,very_long_url
1,60,28,24,0,0,3,1,4,8,3,0,0,0,0,0,2,3.9407598325400897,4.418295834054489,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,2,4,2,0,0,0,0,0,0,3.0957952550009344,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,7,6,0,0,1,0,0,5,3,0,0,0,0,0,0,2.807354922057604,2.584962500721156,0,1,0,0,0,0,0,0,0,0,0
0,30,22,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.9705730958116834,0.0,0,1,0,0,0,0,0,0,0,0,0
1,40,18,1,12,0,2,0,2,7,3,1,0,0,0,0,1,3.2810361125534233,0.0,0,1,0,0,0,0,0,1,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.8453509366224368,0.0,0,1,0,0,0,0,0,0,0,0,0
1,45,31,6,0,0,2,2,0,8,3,0,0,0,0,0,1,4.082597923010943,2.584962500721156,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,2,0,0,5,2,0,0,0,0,0,1,2.913977073182752,0.0,0,1,0,0,0,0,0,0,0,0,0
1,47,38,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.912952356780412,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.277613436819116,0.0,0,1,0,0,0,0,0,0,0,0,0
1,28,19,1,0,0,2,1,2,7,3,0,0,0,0,0,1,3.5766176449086657,0.0,0,1,0,0,0,0,0,0,0,0,0
1,30,21,1,0,0,2,1,3,7,3,0,0,0,0,0,1,3.8801799226757376,0.0,0,1,0,0,0,0,0,0,0,0,0
1,26,17,1,0,0,2,0,3,6,3,0,0,0,0,0,1,3.734521664779752,0.0,0,1,0,0,0,0,0,0,0,0,0
1,104,21,75,0,0,3,1,6,10,5,0,0,0,0,0,1,3.4632805178108104,4.594451658693682,0,1,0,0,0,0,0,0,0,1,0
0,18,10,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.6464393446710157,0.0,0,1,0,0,0,0,0,0,0,0,0
1,55,22,25,0,0,2,1,3,8,4,0,0,0,0,0,1,3.51602764126623,4.133660689688184,0,1,0,0,0,0,0,0,1,0,0
1,39,15,16,0,0,2,0,15,6,3,0,0,0,0,0,1,3.189898095464287,2.952819531114783,0,1,0,0,0,0,0,0,0,0,0
0,26,18,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.7254805569978675,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0269868333592873,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.0957952550009344,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,12,1,0,0,2,0,7,6,3,0,0,0,0,0,1,3.2516291673878226,0.0,0,1,0,0,0,0,0,0,0,0,0
0,31,23,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.5883543471732335,0.0,0,1,0,0,0,0,0,0,0,0,0
1,40,7,25,0,0,1,1,8,8,5,0,0,0,0,0,0,2.5216406363433186,3.9434651896016457,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.521640636343319,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.8553885422075336,0.0,0,1,0,0,0,0,0,0,0,0,0
1,44,10,26,0,0,1,1,0,8,5,0,0,0,0,0,0,3.121928094887362,3.8441065448145375,0,1,0,0,0,0,0,1,0,0,0
0,15,7,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.807354922057604,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,14,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.2359263506290334,0.0,0,1,0,0,0,0,1,0,0,0,0
1,99,15,76,0,0,2,2,6,12,7,0,0,0,0,0,1,2.973557262275185,5.303866908682346,0,1,0,0,0,0,0,0,1,1,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3371753411230776,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0269868333592873,0.0,0,1,0,0,0,0,1,0,0,0,0
1,41,32,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.890319531114783,0.0,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.2195282822995477,0.0,0,1,0,0,0,0,0,0,0,0,0
1,50,41,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.6373245652770883,0.0,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.454822399946607,0.0,0,1,0,0,0,0,0,0,0,0,0
1,46,27,11,0,0,3,1,0,8,3,0,0,0,0,0,1,3.7821222241453065,3.459431618637298,0,1,0,0,0,0,0,0,0,0,0
1,175,15,108,43,0,2,1,19,21,7,1,3,2,0,0,1,2.973557262275185,5.551060942271383,0,1,0,0,0,0,0,0,1,1,1
1,46,28,10,0,0,2,1,0,7,3,0,0,0,0,0,0,3.69594722638747,3.1219280948873624,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,0,5,3,0,0,0,0,0,0,2.807354922057604,2.521640636343318,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,3,4,2,0,0,0,0,0,0,3.1219280948873624,0.0,0,1,0,0,0,0,0,0,0,0,0
1,175,15,108,43,0,2,3,14,23,7,1,3,2,0,0,1,2.973557262275185,5.518563025564651,0,1,0,0,0,0,0,0,1,1,1
1,26,18,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.6143694458867563,0.0,0,1,0,0,0,0,0,1,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0957952550009344,0.0,0,1,0,0,0,0,0,0,0,0,0
1,29,20,1,0,0,1,1,0,6,3,0,0,0,0,0,0,3.821928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,1,0,5,2,0,0,0,0,0,0,2.845350936622437,0.0,0,1,0,0,0,0,0,0,0,0,0
0,38,30,0,0,0,1,2,0,6,2,0,0,0,0,0,0,3.7614063297218427,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,1,4,2,0,0,0,0,0,0,3.584962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,2,4,2,0,0,0,0,0,0,3.321928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.9219280948873623,0.0,0,1,0,0,0,0,0,0,0,0,0
1,175,15,108,43,0,2,2,20,21,7,1,3,2,0,0,1,2.973557262275185,5.630960854151852,0,1,0,0,0,0,0,0,1,1,1
1,51,7,2,33,0,3,0,5,13,6,1,1,0,0,0,1,2.2359263506290326,1.0,0,1,0,0,0,0,0,0,0,0,0
1,66,32,26,0,0,5,0,1,10,4,0,0,0,0,0,3,3.890319531114783,3.902174814211727,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,4,4,2,0,0,0,0,0,0,3.8521687236032816,0.0,0,1,0,0,0,0,1,0,0,0,0
1,175,15,108,43,0,2,4,20,22,7,1,3,2,0,0,1,2.973557262275185,5.483976567291416,0,1,0,0,0,0,0,0,1,1,1
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3735572622751855,0.0,0,1,0,0,0,0,0,0,0,0,0
1,136,32,96,0,0,4,9,49,21,5,0,1,0,0,0,3,3.9139097655573916,4.58206910597468,0,1,0,0,0,0,0,0,0,1,0
0,24,16,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.875,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.121928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.321928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
1,43,28,7,0,0,2,2,0,8,3,0,0,0,0,0,1,3.940759832540089,2.5216406363433186,0,1,0,0,0,0,0,0,0,0,0
1,30,21,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.64900120971034,0.0,0,1,0,0,0,0,0,0,0,0,0
1,54,46,0,0,0,2,0,1,5,2,0,0,0,0,0,1,4.134990152123812,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,0,5,3,0,0,0,0,0,0,2.807354922057604,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
1,25,16,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.625,0.0,0,1,0,0,0,0,0,0,0,0,0
1,25,16,1,0,0,2,0,1,6,3,0,0,0,0,0,1,3.5,0.0,0,1,0,0,0,0,0,0,0,0,0
1,94,21,65,0,0,2,1,0,12,7,0,0,0,0,0,0,3.4399364703978077,4.40897142220881,0,1,0,0,0,0,0,0,0,1,0
1,34,25,1,0,0,2,1,3,7,3,0,0,0,0,0,1,3.8936606896881845,0.0,0,1,0,0,0,0,0,0,0,0,0
1,28,19,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.4058222502856896,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.084962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
1,26,19,0,0,0,2,1,0,6,2,0,0,0,0,0,1,3.471354487013929,0.0,0,0,0,0,0,0,0,0,0,0,0
1,28,19,1,0,0,3,0,1,7,3,0,0,0,0,0,2,3.787143960698138,0.0,0,1,0,0,0,0,0,0,0,0,0
1,52,7,2,34,0,3,0,0,13,6,1,1,0,0,0,1,2.2359263506290326,1.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2776134368191165,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,3,4,2,0,0,0,0,0,0,3.272905595320056,0.0,0,1,0,0,0,0,0,0,0,0,0
1,43,34,1,0,0,2,4,5,10,3,0,0,0,0,0,1,4.182907326480826,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2516291673878226,0.0,0,1,0,0,0,0,0,0,0,0,0
1,24,15,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.640223928941851,0.0,0,1,0,0,0,0,1,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0957952550009344,0.0,0,1,0,0,0,0,0,0,0,0,0
1,76,25,1,41,0,2,1,22,11,3,1,2,1,0,0,1,3.9434651896016457,0.0,0,1,0,0,0,0,0,0,0,1,0
0,21,13,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.3927474104487847,0.0,0,1,0,0,0,0,0,0,0,0,0
1,21,6,7,0,0,1,1,0,6,3,0,0,0,0,0,0,2.584962500721156,2.5216406363433186,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.6644977792004623,0.0,0,1,0,0,0,0,0,0,0,0,0
1,175,15,108,43,0,2,2,16,21,7,1,3,2,0,0,1,2.973557262275185,5.432035451787371,0,1,0,0,0,0,0,0,1,1,1
1,35,28,0,0,0,2,0,6,5,2,0,0,0,0,0,1,3.8962915290459277,0.0,0,0,0,0,0,0,1,0,0,0,0
0,17,9,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.4193819456463714,0.0,0,1,0,0,0,0,0,0,0,0,0
1,94,30,57,0,0,2,7,15,14,4,0,0,0,0,0,1,3.9865692464606246,4.6306211542878835,0,0,0,0,0,0,0,0,0,1,0
0,15,7,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.5216406363433186,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0957952550009344,0.0,0,1,0,0,0,0,0,0,0,0,0
0,26,18,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.5032583347756456,0.0,0,1,0,0,0,0,0,0,0,0,0
1,23,4,11,0,0,1,0,4,5,3,0,0,0,0,0,0,2.0,3.277613436819116,0,1,1,0,0,0,0,0,0,0,0
1,31,19,5,0,0,2,1,0,8,4,0,0,0,0,0,1,3.366091329119192,1.9219280948873623,0,0,0,0,0,0,1,0,0,0,0
1,22,6,8,0,0,1,0,1,5,3,0,0,0,0,0,0,2.584962500721156,3.0,0,1,1,0,0,0,0,0,0,0,0
0,23,15,0,0,0,3,0,0,6,2,0,0,0,0,0,2,2.872905595320056,0.0,0,1,0,0,0,0,0,0,0,0,0
1,41,21,12,0,0,3,0,6,7,3,0,0,0,0,0,1,4.011365041826378,2.688721875540867,0,1,0,0,0,0,0,0,0,0,0
1,22,14,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.182005814760214,0.0,0,1,0,0,0,0,1,0,0,0,0
1,27,6,13,0,0,1,1,4,6,3,0,0,0,0,0,0,2.584962500721156,3.238901256602631,0,1,0,0,0,0,0,0,0,0,0
1,25,14,3,0,0,1,0,0,5,3,0,0,0,0,0,0,3.521640636343319,1.584962500721156,0,1,0,0,0,0,0,0,0,0,0
1,167,15,108,35,0,2,2,18,19,7,1,3,2,0,0,1,2.973557262275185,5.688604951273914,0,1,0,0,0,0,0,0,1,1,1
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.238901256602631,0.0,0,1,0,0,0,0,0,0,0,0,0
1,62,43,11,0,0,3,1,26,8,3,0,0,0,0,0,1,4.117784231295344,3.459431618637298,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.7735572622751845,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,2,0,2,5,2,0,0,0,0,0,1,3.121928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2729055953200556,0.0,0,1,0,0,0,0,0,0,0,0,0
1,51,27,1,14,0,1,2,5,9,3,1,1,0,0,0,0,3.782122224145306,0.0,0,1,0,0,0,0,0,0,0,0,0
1,49,29,12,0,0,2,0,0,8,5,0,0,0,0,0,1,3.53850987421411,3.0220552088742005,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.663532754804255,0.0,0,1,0,0,0,0,0,0,0,0,0
0,16,8,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.75,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.180832987205441,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.52164063634332,0.0,0,1,0,0,0,0,0,0,0,0,0
1,46,37,1,0,0,2,0,3,6,3,0,0,0,0,0,1,3.976760379833361,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0850551027564768,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.084962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
1,31,7,16,0,0,1,0,0,5,3,0,0,0,0,0,0,2.807354922057604,3.1556390622295662,0,1,0,0,0,0,0,0,0,0,0
0,31,23,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.708132064658602,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.238901256602631,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,1,5,3,0,0,0,0,0,0,2.807354922057604,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
1,60,28,24,0,0,3,1,6,8,3,0,0,0,0,0,2,4.039148671903072,4.136842188131012,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.6644977792004623,0.0,0,1,0,0,0,0,0,0,0,0,0
1,35,26,1,0,0,2,3,1,9,3,0,0,0,0,0,1,4.056020968057881,0.0,0,1,0,0,0,0,0,0,0,0,0
1,190,15,108,58,0,3,3,20,27,7,1,4,3,0,0,1,2.973557262275185,5.568654780511105,0,1,0,0,0,0,0,0,1,1,1
0,22,14,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.378783493486176,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.4565647621309536,0.0,0,1,0,0,0,0,0,0,0,0,0
1,26,17,1,0,0,2,0,6,6,3,0,0,0,0,0,1,3.5724694587701364,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.9219280948873623,0.0,0,1,0,0,0,0,0,0,0,0,0
1,34,25,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.813660689688185,0.0,0,1,0,0,0,0,0,0,0,0,0
0,16,8,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.75,0.0,0,1,0,0,0,0,0,0,0,0,0
1,57,10,25,0,13,1,0,21,8,5,0,0,0,0,0,0,2.9219280948873623,3.452878689342031,0,1,0,0,0,0,0,1,0,0,0
1,30,20,3,0,0,2,0,0,6,3,0,0,0,0,0,1,3.446439344671015,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0
1,47,12,27,0,0,2,1,2,9,4,0,0,0,0,0,1,2.8553885422075336,4.3565583354166755,0,1,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,1,0,3,4,2,0,0,0,0,0,0,2.725480556997868,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.3787834934861767,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,2,5,3,0,0,0,0,0,0,2.807354922057604,2.2359263506290326,0,1,0,0,0,0,0,0,0,0,0
1,27,18,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.3502090290998967,0.0,0,1,0,0,0,0,0,0,0,0,0
0,55,47,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.8837521492737896,0.0,0,1,0,0,0,0,0,0,0,0,0
1,23,8,7,0,0,2,0,0,6,3,0,0,0,0,0,1,2.5,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.334679141051595,0.0,0,1,0,0,0,0,0,0,0,0,0
1,51,42,1,0,0,2,4,7,10,3,0,0,0,0,0,1,4.415661470191764,0.0,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.584962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,0,3,4,2,0,0,0,0,0,0,2.9852281360342516,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,0,5,3,0,0,0,0,0,0,2.807354922057604,2.2359263506290326,0,1,0,0,0,0,0,0,0,0,0
1,50,42,1,0,0,2,4,2,10,3,0,0,0,0,0,1,4.195539744052797,0.0,0,0,0,0,0,0,0,0,0,0,0
1,58,15,26,8,0,2,1,2,11,5,1,1,0,0,0,1,3.2402239289418513,4.18083298720544,0,1,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.25,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.506890595608518,0.0,0,1,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.5,0.0,0,1,0,0,0,0,0,0,0,0,0
1,28,19,1,0,0,2,1,1,7,3,0,0,0,0,0,1,3.3263604079526936,0.0,0,1,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,1,0,3,4,2,0,0,0,0,0,0,2.6416041678685933,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.5465935642949384,0.0,0,1,0,0,0,0,0,0,0,0,0
0,26,18,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.149673447186741,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,6,8,0,0,1,0,2,5,3,0,0,0,0,0,0,2.584962500721156,3.0,0,1,1,0,0,0,0,0,0,0,0
1,28,11,9,0,0,1,0,3,5,3,0,0,0,0,0,0,3.459431618637298,2.94770277922009,0,1,1,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,2,4,2,0,0,0,0,0,0,3.2516291673878226,0.0,0,1,0,0,0,0,0,0,0,0,0
1,90,31,52,0,0,2,5,23,15,5,0,0,0,2,0,1,3.8700143595985903,4.59448250651942,0,0,0,0,0,0,1,0,0,1,0
1,45,36,1,0,0,2,2,6,8,3,0,0,0,0,0,1,4.159799224314526,0.0,0,1,0,0,0,0,0,0,0,0,0
0,21,13,0,0,0,1,2,0,6,2,0,0,0,0,0,0,3.5465935642949384,0.0,0,1,0,0,0,0,0,0,0,0,0
0,44,36,0,0,0,1,5,10,9,2,0,0,0,0,0,0,4.249941238143318,0.0,0,1,0,1,0,0,0,0,0,0,0
1,36,8,20,0,0,1,0,0,5,3,0,0,0,0,0,0,2.75,3.0086949695628418,0,1,0,0,0,0,0,0,0,0,0
1,23,8,7,0,0,2,0,1,6,3,0,0,0,0,0,1,2.5,2.807354922057604,0,1,0,0,0,0,0,0,0,0,0
0,14,6,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.584962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
1,345,26,10,300,0,10,0,73,53,3,1,1,0,37,0,2,3.5804621997271013,3.1219280948873624,0,1,0,0,0,0,0,0,1,1,1
1,31,22,1,0,0,2,0,7,6,3,0,0,0,0,0,1,4.004886164091841,0.0,0,1,0,0,0,0,0,0,0,0,0
1,175,15,108,43,0,2,1,20,21,7,1,3,2,0,0,1,2.973557262275185,5.514948585513142,0,1,0,0,0,0,0,0,1,1,1
1,175,15,108,43,0,2,1,15,20,7,1,3,2,0,0,1,2.973557262275185,5.524388863371047,0,1,0,0,0,0,0,0,1,1,1
1,35,28,0,0,0,2,1,6,6,2,0,0,0,0,0,1,3.994680368408909,0.0,0,0,0,0,0,0,0,0,0,0,0
1,39,26,5,0,0,2,1,0,7,3,0,0,0,0,0,1,3.8731406795131322,2.321928094887362,0,1,0,0,0,0,0,0,0,0,0
0,14,6,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2.584962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
0,18,10,0,0,0,2,0,0,5,2,0,0,0,0,0,1,3.121928094887362,0.0,0,1,0,0,0,0,0,0,0,0,0
1,44,35,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.7858673024119973,0.0,0,1,0,0,0,0,0,0,0,0,0
1,75,24,1,41,0,2,1,21,11,3,1,2,1,0,0,1,3.9387218755408675,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.0957952550009344,0.0,0,1,0,0,0,0,0,0,0,0,0
1,108,15,48,36,0,3,1,7,15,6,1,2,1,0,0,1,3.1395722619867223,4.954448698502608,0,1,0,0,0,0,0,0,0,1,0
1,50,42,1,0,0,2,4,3,10,3,0,0,0,0,0,1,4.290777839290894,0.0,0,0,0,0,0,0,0,0,0,0,0
1,24,15,1,0,0,2,0,1,6,3,0,0,0,0,0,1,3.5068905956085183,0.0,0,1,0,0,0,0,0,0,0,0,0
1,61,21,10,21,0,4,0,4,11,3,1,1,0,0,1,1,3.880179922675737,3.1219280948873624,0,1,0,0,0,0,0,0,0,0,0
1,20,5,7,0,0,1,0,0,5,3,0,0,0,0,0,0,2.321928094887362,2.807354922057604,0,1,1,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.6168746059562227,0.0,0,1,0,0,0,0,0,0,0,0,0
0,26,18,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.266332639970623,0.0,0,1,0,0,0,0,0,0,0,0,0
0,31,23,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.522711955680758,0.0,0,1,0,0,0,0,0,0,0,0,0
0,19,11,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.277613436819116,0.0,0,1,0,0,0,0,0,0,0,0,0
0,25,17,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.2639334294856344,0.0,0,1,0,0,0,0,0,0,0,0,0
1,123,23,92,0,0,4,10,7,21,6,0,0,0,0,0,2,3.7622673906514947,4.656130234207389,0,1,0,0,0,0,0,0,0,1,0
1,21,6,7,0,0,1,1,2,6,3,0,0,0,0,0,0,2.584962500721156,2.5216406363433186,0,1,0,0,0,0,0,0,0,0,0
1,564,30,33,492,0,14,17,135,85,9,1,12,11,4,0,4,3.644413829577611,4.003044786734203,0,1,0,0,0,0,0,2,0,1,1
0,20,12,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.084962500721156,0.0,0,1,0,0,0,0,0,0,0,0,0
1,22,7,7,0,0,1,0,0,5,3,0,0,0,0,0,0,2.807354922057604,2.1280852788913944,0,1,0,0,0,0,0,0,0,0,0
1,28,19,1,0,0,2,0,0,6,3,0,0,0,0,0,1,3.2866294867861954,0.0,0,1,0,0,0,0,0,0,0,0,0
0,30,22,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.5726236638951634,0.0,0,1,0,0,0,0,0,0,0,0,0
0,23,15,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.6402239289418516,0.0,0,1,0,0,0,0,0,0,0,0,0
1,70,20,17,24,0,1,2,0,13,4,1,2,1,0,0,0,3.884183719779189,3.2639334294856344,0,1,0,0,0,0,0,0,0,0,0
1,23,8,7,0,0,2,0,0,6,3,0,0,0,0,0,1,2.5,2.5216406363433186,0,1,0,0,0,0,0,0,0,0,0
0,17,9,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.169925001442312,0.0,0,1,0,0,0,0,0,0,0,0,0
0,24,16,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.125,0.0,0,1,0,0,0,0,0,0,0,0,0
1,61,16,26,10,0,2,0,1,10,5,1,1,0,0,0,1,3.202819531114783,3.45404079673468,0,1,0,0,0,0,0,1,1,0,0
0,21,13,0,0,0,1,0,3,4,2,0,0,0,0,0,0,3.0850551027564768,0.0,0,1,0,0,0,0,0,0,0,0,0
1,39,15,16,0,0,2,0,15,6,3,0,0,0,0,0,1,3.189898095464287,2.9834585933443494,0,1,0,0,0,0,0,0,0,0,0
0,20,12,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3.418295834054489,0.0,0,1,0,0,0,0,0,0,0,0,0
0,27,19,0,0,0,3,0,0,6,2,0,0,0,0,0,2,3.3263604079526936,0.0,0,1,0,0,0,0,0,0,0,0,0
0,22,14,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3.3787834934861767,0.0,0,1,0,0,0,0,0,0,0,0,0
